title,percentage,project_url,cash,time
Mesmo que tudo dê errado	 vai dar tudo certo. ,1%,/mesmo_que_tudo_de_errado_vai_dar_tudo_certo_documentario_0340?ref=ctrse_explore_featured,R$ 4.696,<div class="fontsize-smallest lineheight-tight">Iniciado há<br />39 dias</div>
De Præstigiis Dæmonum,20%,/daemonum?ref=ctrse_explore_featured,R$ 4.280,Restantes
Receita de Gente,21%,/Receita?ref=ctrse_explore_featured,R$ 4.265,Restantes
Rua da Criança,24%,/rua_da_crianca?ref=ctrse_explore_featured,R$ 2.945,Restantes
Em Chamas - temporada de estreia,30%,/em_chamas?ref=ctrse_explore_featured,R$ 2.920,<div class="fontsize-smallest lineheight-tight">Iniciado há<br />58 dias</div>
O Balé das Aves Mortas,73%,/avesmortas?ref=ctrse_explore_featured,R$ 2.581,Restantes
Longa-Metragem "Se Eu For	 o Que Fica?",12%,/se_eu_for_o_que_fica?ref=ctrse_explore_featured,R$ 2.550,<div class="fontsize-smallest lineheight-tight">Iniciado há<br />64 dias</div>
Projeto Força BR,10%,/projeto_forca_br_1baa?ref=ctrse_explore_featured,R$ 2.080,Restantes
Show de lançamento do CD Deus é fiel - Cris Soares,12%,/show_de_lancamento_do_cd_deus_e_fiel_cris_soares_3ecf?ref=ctrse_explore_featured,R$ 1.820,Restantes
Sombras do Recife Vol 1- A Presença Dela,119%,/sombrasdorecifee?ref=ctrse_explore_featured,R$ 1.798,Restante
Livro: Todas as coisas que eu precisava (me) falar,41%,/todasascoisasqueeuprecisavamefalar?ref=ctrse_explore_featured,R$ 1.645,Restantes
Justiça Sideral - O Conselho Pt3,18%,/justicasideral3?ref=ctrse_explore_featured,R$ 1.310,Restantes
MG - Construção 1912 - Matheus,14%,/mg_construcao_1912_matheus_de1b?ref=ctrse_explore_featured,R$ 1.125,Restantes
Fadas	 Bruxas e Reinos Distantes,23%,/bruxas?ref=ctrse_explore_featured,R$ 1.110,Restantes
LILLIUM,64%,/lillium_hq?ref=ctrse_explore_featured,R$ 973,Restantes
Villa Do Amigo,15%,/villa_do_amigo_4433?ref=ctrse_explore_featured,R$ 958,<div class="fontsize-smallest lineheight-tight">Iniciado há<br />25 dias</div>
Notas de uma Navegante,17%,/notasdeumanavegante95?ref=ctrse_explore_featured,R$ 870,Restantes
MG - Construção 1912 - Leticia,8%,/mg_construcao_1912_leticia_ea5f?ref=ctrse_explore_featured,R$ 660,Restantes
Faça com a gente o show CANÇÃO QUE VEM NA CHUVA!,5%,/evandronavarro?ref=ctrse_explore_featured,R$ 600,Restantes
A Grande Revolução,3%,/agranderevolucao?ref=ctrse_explore_featured,R$ 540,Restantes
Mundo Ilha do Campeche,3%,/ilhadocampechefilme?ref=ctrse_explore_featured,R$ 435,Restantes
Cirurgia em nosso mascote Raposo,34%,/cirurgia-raposo?ref=ctrse_explore_featured,R$ 380,Restantes
A Noiva,5%,/desabafocoletivoteatro?ref=ctrse_explore_featured,R$ 330,<div class="fontsize-smallest lineheight-tight">Iniciado há<br />6 dias</div>
Fuzuê Nerd - edição SP 2019,7%,/fuzuesp2019?ref=ctrse_explore_featured,R$ 319,Restantes
13º For Rainbow,1%,/forrainbow?ref=ctrse_explore_featured,R$ 305,Restantes
"Mujeres de Arena-um grito contra os feminicídios",2%,/mujeresdearena_umgritocontraosfeminicidios?ref=ctrse_explore_featured,R$ 260,Restantes
Gravação do disco Naka & Os Piranha,0%,/nakatarse?ref=ctrse_explore_featured,R$ 139,Restantes
Transforme a Vila Moraes,0%,/vilamoraes?ref=ctrse_explore_featured,R$ 50,Restantes
3º Congresso Latino Americano de Go,13%,/congressolatinoamericanodego?ref=ctrse_explore_featured,R$ 8.045,Restante
Dadona - Álbum de estréia,22%,/dadona?ref=ctrse_explore_featured,R$ 7.405,<div class="fontsize-smallest lineheight-tight">Iniciado há<br />128 dias</div>
Curattio Odontologia - Emergência 24h,1%,/curattio?ref=ctrse_explore_featured,R$ 6.029,Restantes
Novo disco da Baby Budas,105%,/babybudas?ref=ctrse_explore_featured,R$ 5.290,Restantes
Presenteie um sorriso - Ajude crianças com EB,102%,/sorrisoEB?ref=ctrse_explore_featured,R$ 5.100,Restante
Cogito - RPG,61%,/cogito_rpg?ref=ctrse_explore_featured,R$ 4.756,Restantes
Guia de Plantas Medicinais da Chapada Diamantina,11%,/guia_pratico_de_plantas_medicinais_da_chapada_diamantina_bahia_brasil?ref=ctrse_explore_featured,R$ 4.720,Restantes
Livro Além dos Aventais,8%,/alem_dos_aventais_5f7c?ref=ctrse_explore_featured,R$ 4.376,<div class="fontsize-smallest lineheight-tight">Iniciado há<br />51 dias</div>
Pitt Corinthians - Eternos Campeões,36%,/pittcorinthians?ref=ctrse_explore_featured,R$ 4.360,<div class="fontsize-smallest lineheight-tight">Iniciado há<br />29 dias</div>
O Senhor de Feras,103%,/feras?ref=ctrse_explore_featured,R$ 4.158,Restantes
Vinil do Cordel do Fogo Encantado ,6%,/cordeldofogoencantado?ref=ctrse_explore_featured,R$ 4.156,Restantes
Alma Tokusatsu,12%,/alma_tokusatsu?ref=ctrse_explore_featured,R$ 3.760,Restantes
Aluno de Medicina da USP busca Experiência na UCLA,38%,/thiaroUCLA?ref=ctrse_explore_featured,R$ 3.740,Restantes
Ana Melo | Gravação do EP "Arremate",40%,/arremate?ref=ctrse_explore_featured,R$ 3.685,Restantes
Expressivas - Disco de Compositoras para Violão,33%,/discoexpressivas?ref=ctrse_explore_featured,R$ 3.590,Restantes
Videoclipe "E vai lá" de Andersonn Prestes,82%,/aprestes?ref=ctrse_explore_featured,R$ 3.312,Restantes
Para todos verem mais!,1%,/paratodosveremmais?ref=ctrse_explore_featured,R$ 3.290,Restantes
3º CD Maracatu Coração Nazareno 15 anos na Cultura,61%,/maracatu_coracao_nazareno_15_anos_de_resistencia_na_cultura_7e4d?ref=ctrse_explore_featured,R$ 3.140,Restantes
O SOM POR TRÁS DA NEBLINA,7%,/osomportrasdaneblina?ref=ctrse_explore_featured,R$ 3.010,Restante
AS INCONCEBÍVEIS AVENTURAS DO SUPER-INCEL,84%,/naosejaincel?ref=ctrse_explore_featured,R$ 2.965,Restantes
Videogames: Crônicas de um jogador,123%,/videogames_cronicasdeumjogador?ref=ctrse_explore_featured,R$ 2.780,Restantes
Grivus de Angallad e a Flâmula da Moeda de Ferro,24%,/grivusdeangallad?ref=ctrse_explore_featured,R$ 2.764,Restantes
Irmãos por escolha,2%,/irmaos_por_escolha?ref=ctrse_explore_featured,R$ 2.514,<div class="fontsize-smallest lineheight-tight">Iniciado há<br />294 dias</div>
Livro-Brinquedo Britto Velho Artistas Gaúchos nº1 ,6%,/livrobrinquedoBrittoVelhon1?ref=ctrse_explore_featured,R$ 2.490,Restantes
Cinco livros para viajar pelo Brasil,49%,/nua?ref=ctrse_explore_featured,R$ 2.488,Restantes
Angola Blues ,5%,/Angolablues?ref=ctrse_explore_featured,R$ 2.230,<div class="fontsize-smallest lineheight-tight">Iniciado há<br />14 dias</div>
Mostra Pombas Urbanas 30 anos de RE-EXISTÊNCIA ,6%,/mostra_pombas_urbanas_30_anos_de_re_existencia_90a7?ref=ctrse_explore_featured,R$ 2.099,Restantes
O monstro que habita em mim,126%,/omonstroemmim?ref=ctrse_explore_featured,R$ 1.894,Restante
Brasil e seus ECCOS,31%,/brasileseuseccos?ref=ctrse_explore_featured,R$ 1.830,Restantes
Dia de Visita - Documentário,40%,/diadevisitadoc?ref=ctrse_explore_featured,R$ 1.616,<div class="fontsize-smallest lineheight-tight">Iniciado há<br />180 dias</div>
13° Santa Maria Vídeo e Cinema,32%,/13smvc?ref=ctrse_explore_featured,R$ 1.610,Restantes
Brasileiras Incríveis,29%,/brasileirasin?ref=ctrse_explore_featured,R$ 1.540,Restantes
Livro de contos "Enquanto o dia vem",30%,/livro_enquanto_o_dia_vem_d831?ref=ctrse_explore_featured,R$ 1.505,Restantes
Minski - Dose Dupla,36%,/minski_dose_dupla?ref=ctrse_explore_featured,R$ 1.452,Restantes
Rumo à África 2019,1%,/rumo-a-africa?ref=ctrse_explore_featured,R$ 1.431,<div class="fontsize-smallest lineheight-tight">Iniciado há<br />28 dias</div>
Contos Latentes - Websérie ,18%,/contoslatentes?ref=ctrse_explore_featured,R$ 1.414,Restantes
Flor de Lis,23%,/flordelis?ref=ctrse_explore_featured,R$ 1.400,<div class="fontsize-smallest lineheight-tight">Iniciado há<br />26 dias</div>
Estalagem Invernal,34%,/estalageminvernal?ref=ctrse_explore_featured,R$ 1.385,Restantes
Cirurgia do Miró - Handmade Crochê,55%,/projeto_handmade_croche_em_prol_da_cirurgia_do_miro_f7bd?ref=ctrse_explore_featured,R$ 1.335,Restantes
DESANIVERSÁRIO - O FILME,37%,/desaniversariofilme?ref=ctrse_explore_featured,R$ 1.320,Restantes
O Triste Destino da Namorada do Ultra-Homem,25%,/ultra-homem?ref=ctrse_explore_featured,R$ 1.265,Restantes
Santo Pinhão,31%,/santo_pinhao?ref=ctrse_explore_featured,R$ 1.245,Restantes
Trabalho individual em dupla,18%,/emdupla?ref=ctrse_explore_featured,R$ 1.115,Restantes
Tarô do Folclore,204%,/tarodofolclore?ref=ctrse_explore_featured,R$ 1.022,Restantes
CALUZ - Casa de Luzia,9%,/caluz_casa_de_luzia_?ref=ctrse_explore_featured,R$ 775,<div class="fontsize-smallest lineheight-tight">Iniciado há<br />7 dias</div>
MG - Construção 1912 - Marcos,8%,/mg_construcao_1912_marcos_b311?ref=ctrse_explore_featured,R$ 710,Restantes
Festa Pra Um,10%,/festapraum?ref=ctrse_explore_featured,R$ 710,Restantes
REVELA-TE ZooCartas,11%,/zoocartas?ref=ctrse_explore_featured,R$ 665,Restantes
1ª Base comunitária Gratitude em favelas,5%,/Gratitude_basecomunitaria?ref=ctrse_explore_featured,R$ 640,<div class="fontsize-smallest lineheight-tight">Iniciado há<br />63 dias</div>
PC para o TTar,54%,/pcprottar?ref=ctrse_explore_featured,R$ 631,Restantes
Homeopatia também funciona para plantas?,7%,/homeopatia?ref=ctrse_explore_featured,R$ 530,Restantes
Alex Young (Light Novel) - Livro 1,3%,/Alex_Light_novel?ref=ctrse_explore_featured,R$ 515,<div class="fontsize-smallest lineheight-tight">Iniciado há<br />32 dias</div>
Queremos Viajar!,9%,/queremosviajar?ref=ctrse_explore_featured,R$ 480,Restantes
Niver da Linda Kayongo - Reforma,8%,/casa_da_linda_1c1c?ref=ctrse_explore_featured,R$ 400,Restantes
Documentário Mulheres Beatmakers,19%,/minasbeatmakers?ref=ctrse_explore_featured,R$ 385,<div class="fontsize-smallest lineheight-tight">Iniciado há<br />11 dias</div>
Calendário Furry 2020 [1ª Edição!!!],30%,/calendariofurry2020?ref=ctrse_explore_featured,R$ 370,<div class="fontsize-smallest lineheight-tight">Iniciado há<br />28 dias</div>
Efeito Libélula,4%,/efeitolibelula?ref=ctrse_explore_featured,R$ 330,Restantes
Marana,650%,/marana_991a?ref=ctrse_explore_featured,R$ 325,Restantes
Segundo Crepúsculo - Quadrinhos,9%,/segundo_crepusculo_quadrinho?ref=ctrse_explore_featured,R$ 315,Restantes
Marginália Carne ,4%,/marginalia_carne?ref=ctrse_explore_featured,R$ 301,Restantes
Seu corpo é como literatura,1%,/seucorpoecomoliteratura?ref=ctrse_explore_featured,R$ 300,Restantes
Ramon Llull: Filosofia em Curso,0%,/projecteramonllull?ref=ctrse_explore_featured,R$ 210,Restantes
Criação do AncapHub,2%,/criacao_do_ancaphub?ref=ctrse_explore_featured,R$ 125,Restantes
CRê TINAS no Teatro Renascença 03/11,0%,/cre_tinas_no_teatro_renascenca_03_11_f158?ref=ctrse_explore_featured,R$ 80,Restantes
Bombeiro Mascarado - Websérie Animada,0%,/bombeiromascarado?ref=ctrse_explore_featured,R$ 60,<div class="fontsize-smallest lineheight-tight">Iniciado há<br />26 dias</div>
GRAFFIC NOIRE MEMPHIS,1%,/grafficnoirememphis?ref=ctrse_explore_featured,R$ 60,Restantes
Realização de "Cólera" no 9° Festin-Açu/RO,2%,/mandu?ref=ctrse_explore_featured,R$ 40,Restantes
Cartas de Nosferatu,3%,/cartasdenosferatu?ref=ctrse_explore_featured,R$ 30,Restantes
Distribuição do Documentário e Livro do SOS Terra ,0%,/distribuicao_do_documentario_e_livro_do_sos_terra_6b56?ref=ctrse_explore_featured,R$ 0,<div class="fontsize-smallest lineheight-tight">Iniciado há<br />1 dia</div>
FUNDO BOLSISTAS - FGV 119 XI T8 12,0%,/fundo_bolsistas_fgv_119_xi_t8_12_c043?ref=ctrse_explore_featured,R$ 0,Restantes
24º Encontro Nacional da RENAP - Belém - PA,0%,/24_encontro_nacional_da_renap_belem_pa_2b9f?ref=ctrse_explore_featured,R$ 0,Restantes
Kombi Rabisco,0%,/kombirabisco?ref=ctrse_explore_featured,R$ 0,<div class="fontsize-smallest lineheight-tight">Iniciado há<br />3 dias</div>
Livro “A fórmula quântica do emagrecimento”,0%,/livro_a_formula_quantica_do_emagrecimento_0916?ref=ctrse_explore_featured,R$ 0,Restantes
Pimpex João Maria,0%,/pimpex_joao_maria?ref=ctrse_explore_featured,R$ 0,<div class="fontsize-smallest lineheight-tight">Iniciado há<br />7 dias</div>
Kombi Rabisco,0%,/kombirabisco?ref=ctrse_explore_featured,R$ 0,<div class="fontsize-smallest lineheight-tight">Iniciado há<br />3 dias</div>
Videoclipe da banda Mahogani,0%,/videoclipe_da_banda_mahogani?ref=ctrse_explore_featured,R$ 0,Restantes
O Filho do Homem o Musical,0%,/o_filho_do_homem_o_musical_bfbb?ref=ctrse_explore_featured,R$ 0,Restantes
Intercept Brasil,473%,/intercept?ref=ctrse_explore,R$ 284.143,<img src="https://s3.amazonaws.com/cdn.catarse/assets/assinatura-label.png" class="product-label" />
TVT ,51%,/tvt?ref=ctrse_explore,R$ 30.851,<img src="https://s3.amazonaws.com/cdn.catarse/assets/assinatura-label.png" class="product-label" />
Jornalistas pela democracia,47%,/jornalistaspelademocracia?ref=ctrse_explore,R$ 23.667,<img src="https://s3.amazonaws.com/cdn.catarse/assets/assinatura-label.png" class="product-label" />
Mamilos Podcast,91%,/mamilos?ref=ctrse_explore,R$ 22.772,<img src="https://s3.amazonaws.com/cdn.catarse/assets/assinatura-label.png" class="product-label" />
Educar para Liberdade,5%,/educarparaliberdade?ref=ctrse_explore,R$ 15.040,<div class="fontsize-smallest lineheight-tight">Iniciado há<br />291 dias</div>
Livro de Ouro - Livro Infantil,49%,/livro_de_ouro_livro_infantil_3e2e?ref=ctrse_explore,R$ 12.469,Restantes
LIVRO : DIMENSIONAMENTO DE VIGAS PROTENDIDAS,19%,/livro_vigas?ref=ctrse_explore,R$ 12.332,<div class="fontsize-smallest lineheight-tight">Iniciado há<br />313 dias</div>
Teoria da Conspiração,105%,/tdc?ref=ctrse_explore,R$ 10.558,<img src="https://s3.amazonaws.com/cdn.catarse/assets/assinatura-label.png" class="product-label" />
MTST - 20 anos de luta e resistência,95%,/colabore_mtst?ref=ctrse_explore,R$ 9.540,<img src="https://s3.amazonaws.com/cdn.catarse/assets/assinatura-label.png" class="product-label" />
Lua de Mel Ronaldo e Fernanda,17%,/fernandaeronaldo?ref=ctrse_explore,R$ 8.660,Restantes
AzMina,81%,/azmina?ref=ctrse_explore,R$ 8.113,<img src="https://s3.amazonaws.com/cdn.catarse/assets/assinatura-label.png" class="product-label" />
AntiCast,80%,/AntiCast?ref=ctrse_explore,R$ 8.058,<img src="https://s3.amazonaws.com/cdn.catarse/assets/assinatura-label.png" class="product-label" />
Verdazzo,53%,/verdazzo?ref=ctrse_explore,R$ 8.033,<img src="https://s3.amazonaws.com/cdn.catarse/assets/assinatura-label.png" class="product-label" />
Instituto Piano Brasileiro,58%,/InstitutoPianoBrasileiro?ref=ctrse_explore,R$ 7.521,<img src="https://s3.amazonaws.com/cdn.catarse/assets/assinatura-label.png" class="product-label" />
Eu financio a Mídia NINJA,67%,/midianinja?ref=ctrse_explore,R$ 6.737,<img src="https://s3.amazonaws.com/cdn.catarse/assets/assinatura-label.png" class="product-label" />
Cinema em Cena,82%,/cinemaemcena?ref=ctrse_explore,R$ 6.628,<img src="https://s3.amazonaws.com/cdn.catarse/assets/assinatura-label.png" class="product-label" />
De Pequenos a Grandes Palcos,5%,/biancaemlondres?ref=ctrse_explore,R$ 6.565,<div class="fontsize-smallest lineheight-tight">Iniciado há<br />169 dias</div>
Rio de Paz ,33%,/riodepaz2019?ref=ctrse_explore,R$ 6.394,<img src="https://s3.amazonaws.com/cdn.catarse/assets/assinatura-label.png" class="product-label" />
Publicação do livro da Expedição Raiz,28%,/expedicaoraiz?ref=ctrse_explore,R$ 6.180,<div class="fontsize-smallest lineheight-tight">Iniciado há<br />148 dias</div>
Caixa Zero Beta,87%,/caixazerobeta?ref=ctrse_explore,R$ 6.094,<img src="https://s3.amazonaws.com/cdn.catarse/assets/assinatura-label.png" class="product-label" />
Ciência Todo Dia,82%,/cienciatododia?ref=ctrse_explore,R$ 5.786,<img src="https://s3.amazonaws.com/cdn.catarse/assets/assinatura-label.png" class="product-label" />
Mantenha o Fluxo,70%,/mantenha_o_fluxo?ref=ctrse_explore,R$ 5.639,<img src="https://s3.amazonaws.com/cdn.catarse/assets/assinatura-label.png" class="product-label" />
Cores do Brasil,1%,/coresdobrasil?ref=ctrse_explore,R$ 5.625,Restantes
ESPAÇO TRANSFORME GV,3%,/espaco_transforme_gv?ref=ctrse_explore,R$ 5.586,Restantes
Confins do Universo & Universo HQ,81%,/universohq?ref=ctrse_explore,R$ 5.283,<img src="https://s3.amazonaws.com/cdn.catarse/assets/assinatura-label.png" class="product-label" />
Conhecimentos da Humanidade,25%,/conhecimentosdahumanidade?ref=ctrse_explore,R$ 5.133,<img src="https://s3.amazonaws.com/cdn.catarse/assets/assinatura-label.png" class="product-label" />
800 Jumentos Precisam de Ajuda,9%,/salvem-os-jumentos?ref=ctrse_explore,R$ 4.962,<img src="https://s3.amazonaws.com/cdn.catarse/assets/assinatura-label.png" class="product-label" />
Construa PONTE,82%,/construa_ponte?ref=ctrse_explore,R$ 4.767,<img src="https://s3.amazonaws.com/cdn.catarse/assets/assinatura-label.png" class="product-label" />
Projeto Comida Saudável pra Todos,78%,/comida_saudavel_pra_todos?ref=ctrse_explore,R$ 4.723,<img src="https://s3.amazonaws.com/cdn.catarse/assets/assinatura-label.png" class="product-label" />
Patreon Anderson França ,147%,/patreon_anderson_franca_b0e8?ref=ctrse_explore,R$ 4.436,<img src="https://s3.amazonaws.com/cdn.catarse/assets/assinatura-label.png" class="product-label" />
Pista de skate dos sonhos - SP Invisível,55%,/spinvisivel?ref=ctrse_explore,R$ 4.432,<img src="https://s3.amazonaws.com/cdn.catarse/assets/assinatura-label.png" class="product-label" />
Bem na Fita,58%,/bemnafita?ref=ctrse_explore,R$ 4.357,Restantes
Geek Freak,78%,/geekfreak?ref=ctrse_explore,R$ 4.327,<img src="https://s3.amazonaws.com/cdn.catarse/assets/assinatura-label.png" class="product-label" />
CD/DVD Alegria Eterna,23%,/alegriaeterna?ref=ctrse_explore,R$ 4.150,<div class="fontsize-smallest lineheight-tight">Iniciado há<br />66 dias</div>
Amigos do Zé Trajano - Ultrajano,69%,/ultrajano?ref=ctrse_explore,R$ 4.143,<img src="https://s3.amazonaws.com/cdn.catarse/assets/assinatura-label.png" class="product-label" />
No Paddock da F1 com a Ju,81%,/nopaddock?ref=ctrse_explore,R$ 4.090,<img src="https://s3.amazonaws.com/cdn.catarse/assets/assinatura-label.png" class="product-label" />
KIRTAN FEST 2019,51%,/kirtan_fest_2019_e0ea?ref=ctrse_explore,R$ 3.858,<div class="fontsize-smallest lineheight-tight">Iniciado há<br />49 dias</div>
Clube do Um Sábado Qualquer,53%,/clube_do_um_sabado_qualquer?ref=ctrse_explore,R$ 3.716,<img src="https://s3.amazonaws.com/cdn.catarse/assets/assinatura-label.png" class="product-label" />
Salve o Controle de Armas!,4%,/descontrole_nao?ref=ctrse_explore,R$ 3.660,<div class="fontsize-smallest lineheight-tight">Iniciado há<br />342 dias</div>
Bahia Rock Nagô ,68%,/bahiarocknago?ref=ctrse_explore,R$ 3.525,Restantes
Nova cozinha do Banana Buffet,24%,/novacozinhabananabuffet?ref=ctrse_explore,R$ 3.465,Restantes
Assine o Nocaute,16%,/nocaute?ref=ctrse_explore,R$ 3.311,<img src="https://s3.amazonaws.com/cdn.catarse/assets/assinatura-label.png" class="product-label" />
Sidnei Lee Art,110%,/sidneilee?ref=ctrse_explore,R$ 3.310,<img src="https://s3.amazonaws.com/cdn.catarse/assets/assinatura-label.png" class="product-label" />
Clube WarpZone,72%,/WarpZone?ref=ctrse_explore,R$ 3.260,<img src="https://s3.amazonaws.com/cdn.catarse/assets/assinatura-label.png" class="product-label" />
Game Chinchila,57%,/gamechinchila?ref=ctrse_explore,R$ 3.256,<img src="https://s3.amazonaws.com/cdn.catarse/assets/assinatura-label.png" class="product-label" />
Eu apoio a Arquitetura na Periferia,64%,/arquiteturanaperiferia?ref=ctrse_explore,R$ 3.239,<img src="https://s3.amazonaws.com/cdn.catarse/assets/assinatura-label.png" class="product-label" />
Maré Geek,57%,/maregeek?ref=ctrse_explore,R$ 3.169,<img src="https://s3.amazonaws.com/cdn.catarse/assets/assinatura-label.png" class="product-label" />
Shapes - E os artefatos elementares,24%,/shapes?ref=ctrse_explore,R$ 3.140,Restantes
SAGRADO,13%,/sagrado_1910?ref=ctrse_explore,R$ 3.035,Restantes
A Dani precisa de vc,28%,/a_dani_precisa_de_vc_f35b?ref=ctrse_explore,R$ 3.030,<img src="https://s3.amazonaws.com/cdn.catarse/assets/assinatura-label.png" class="product-label" />
Meeple Maniacs,98%,/meeplemaniacs?ref=ctrse_explore,R$ 2.955,<img src="https://s3.amazonaws.com/cdn.catarse/assets/assinatura-label.png" class="product-label" />
Os Delírios Musicais - O Livro,42%,/osdeliriosmusicais?ref=ctrse_explore,R$ 2.940,<div class="fontsize-smallest lineheight-tight">Iniciado há<br />210 dias</div>
Apoie o Canal Aberta,48%,/canalaberta?ref=ctrse_explore,R$ 2.922,<img src="https://s3.amazonaws.com/cdn.catarse/assets/assinatura-label.png" class="product-label" />
EP | FUBÁ MIMOSO,116%,/fubamimoso?ref=ctrse_explore,R$ 2.911,Restantes
Paz e Bem,28%,/pazebem?ref=ctrse_explore,R$ 2.821,<img src="https://s3.amazonaws.com/cdn.catarse/assets/assinatura-label.png" class="product-label" />
Canto da Terra,89%,/cantodaterra?ref=ctrse_explore,R$ 2.717,<img src="https://s3.amazonaws.com/cdn.catarse/assets/assinatura-label.png" class="product-label" />
Amigos da Apepi,45%,/amigosdaapepi?ref=ctrse_explore,R$ 2.710,<img src="https://s3.amazonaws.com/cdn.catarse/assets/assinatura-label.png" class="product-label" />
Adote umx educandx - Maria Felipa,31%,/adote_umx_educandx_maria_felipa_ae78?ref=ctrse_explore,R$ 2.600,<img src="https://s3.amazonaws.com/cdn.catarse/assets/assinatura-label.png" class="product-label" />
MG - Construção 1910 - Ana Luiza,31%,/mg_construcao_1910_ana_luiza_a49b?ref=ctrse_explore,R$ 2.510,Restantes
Gatto Caffelatte - Cat Café,0%,/catcafe?ref=ctrse_explore,R$ 2.470,Restantes
